,HPPR_G
1889,3.705
1890,0.81
1891,0.53
1892,21.5
1893,12.149999999999999
1894,13.15
1895,11.96
1896,6.709999999999999
1897,9.865
1898,5.665
1899,3.01
1900,2.4699999999999998
1901,1.835
1902,0.72
1903,13.85
1904,18.9
1905,9.17
1906,7.1
1907,6.699999999999999
1908,3.8200000000000003
1909,1.5
1910,15.7
1911,17.45
1912,22.25
1913,15.45
1914,4.26
1915,4.17
1916,1.1800000000000002
1917,0.55
1918,0.55
1919,18.950000000000003
1920,10.355
1921,8.19
1922,9.045
1923,10.425
1924,8.719999999999999
1925,6.32
1926,1.45
1927,0.56
1928,23.85
1929,16.0
1930,13.15
1931,7.92
1932,9.085
1933,5.6850000000000005
1934,5.605
1935,2.705
1936,3.38
1937,1.91
1938,0.635
1939,13.25
1940,8.4
1941,7.375
1942,10.015
1943,2.2
1944,2.31
1945,1.87
1946,0.665
1947,0.535
1948,18.3
1949,19.55
1950,13.2
1951,6.295
1952,6.455
1953,7.46
1954,2.035
1955,18.15
1956,17.4
1957,14.25
1958,9.07
1959,5.335
1960,5.115
1961,4.445
1962,3.635
1963,2.425
1964,1.835
1965,1.9049999999999998
1966,0.8999999999999999
1967,5.13
1968,4.609999999999999
1969,6.925
1970,9.905000000000001
1971,5.67
1972,1.505
1973,1.795
1974,11.870000000000001
1975,12.75
1976,6.165
1977,4.65
1978,4.765000000000001
1979,2.025
1980,16.9
1981,10.4
1982,8.655
1983,5.765000000000001
1984,5.68
1985,5.64
1986,1.805
1987,1.25
1988,12.365
1989,9.905000000000001
1990,9.7
1991,5.67
1992,1.505
1993,1.54
1994,1.795
1995,1.375
1996,7.715
1997,18.0
1998,10.26
1999,12.600000000000001
2000,10.005
2001,8.895
2002,7.405
2003,2.5300000000000002
2004,3.01
2005,1.515
2006,1.62
2007,0.64
2008,16.5
2009,8.265
2010,10.625
2011,16.25
2012,7.04
2013,2.8449999999999998
2014,2.3049999999999997
2015,2.045
2016,1.385
2017,0.835
2018,0.77
2019,16.55
2020,17.65
2021,13.1
2022,12.75
2023,7.035
2024,6.09
2025,7.31
2026,4.075
2027,3.19
2028,3.5
2029,1.9849999999999999
2030,0.64
2031,22.55
2032,16.45
2033,15.55
2034,7.345
2035,6.83
2036,5.805
2037,4.085
2038,7.095000000000001
2039,1.4449999999999998
2040,0.8700000000000001
2041,0.9750000000000001
2042,0.8150000000000001
2043,21.6
2044,15.9
2045,7.5200000000000005
2046,5.325
2047,5.215
2048,5.645
2049,3.005
2050,2.2649999999999997
2051,1.13
2052,17.65
2053,15.05
2054,9.25
2055,5.275
2056,4.3
2057,3.04
2058,3.875
2059,4.4
2060,14.1
2061,9.165
2062,10.5
2063,12.25
2064,8.24
2065,3.075
2066,1.6600000000000001
2067,19.6
2068,12.045
2069,15.0
2070,9.885
2071,3.5300000000000002
2072,3.165
2073,1.685
2074,0.6799999999999999
2075,17.25
2076,15.25
2077,6.96
2078,8.1
2079,8.085
2080,5.27
2081,4.275
2082,5.225
2083,1.835
2084,1.38
2085,12.55
2086,11.25
2087,9.870000000000001
2088,7.13
2089,4.945
2090,4.0
2091,2.645
2092,1.925
2093,2.51
2094,1.09
2095,17.5
2096,10.99
2097,9.9
2098,6.359999999999999
2099,5.574999999999999
2100,3.51
2101,3.75
2102,2.875
2103,17.25
2104,20.75
2105,11.45
2106,5.445
2107,3.05
2108,0.58
2109,21.35
2110,14.45
2111,9.254999999999999
2112,8.255
2113,9.965
2114,7.695
2115,5.8149999999999995
2116,4.495
2117,4.655
2118,1.225
2119,15.55
2120,18.75
2121,16.85
2122,9.99
2123,6.574999999999999
2124,5.475
2125,19.55
2126,16.049999999999997
2127,14.4
2128,8.38
2129,22.55
2130,17.65
2131,15.2
2132,14.5
2133,12.55
2134,5.574999999999999
2135,6.265000000000001
2136,2.31
2137,1.815
2138,19.299999999999997
2139,15.2
2140,15.45
2141,11.165
2142,6.095000000000001
2143,5.375
2144,3.83
2145,2.505
2146,19.55
2147,16.049999999999997
2148,14.4
2149,8.38
2150,6.32
2151,3.6899999999999995
2152,2.74
2153,1.51
2154,17.049999999999997
2155,16.25
2156,10.665
2157,4.12
2158,1.6800000000000002
2159,1.345
2160,10.585
2161,15.9
2162,12.129999999999999
2163,10.815000000000001
2164,10.725
2165,8.184999999999999
2166,7.42
2167,13.9
2168,14.65
2169,14.950000000000001
2170,8.945
2171,1.9050000000000002
2172,2.3
2173,0.815
2174,17.95
2175,14.15
2176,10.605
2177,15.7
2178,7.535
2179,11.850000000000001
2180,7.085
2181,0.785
2182,10.440000000000001
2183,9.85
2184,6.94
2185,8.46
2186,5.525
2187,5.325
2188,5.734999999999999
2189,2.085
2190,0.63
2191,13.5
2192,7.9350000000000005
2193,6.35
2194,3.225
2195,1.875
2196,18.450000000000003
2197,11.245000000000001
2198,7.18
2199,8.535
2200,3.58
2201,3.405
2202,2.21
2203,22.15
2204,14.55
2205,9.405
2206,13.55
2207,6.96
2208,8.05
2209,7.865
2210,5.234999999999999
2211,4.045
2212,2.0549999999999997
2213,11.02
2214,11.04
2215,8.805
2216,5.98
2217,6.0
2218,2.3
2219,1.925
2220,1.19
2221,1.0350000000000001
2222,14.350000000000001
2223,12.2
2224,20.6
2225,7.234999999999999
2226,6.345
2227,6.875
2228,9.754999999999999
2229,5.495
2230,0.56
2231,9.93
2232,9.22
2233,8.615
2234,12.9
2235,5.335
2236,4.235
2237,1.38
2238,1.325
2239,0.605
2240,11.825
2241,14.350000000000001
2242,20.45
2243,14.100000000000001
2244,5.66
2245,6.91
2246,4.05
2247,0.5449999999999999
2248,12.45
2249,14.5
2250,7.17
2251,10.25
2252,6.0
2253,5.65
2254,6.475
2255,3.61
2256,6.045
2257,4.19
2258,3.1550000000000002
2259,0.8200000000000001
2260,16.05
2261,10.975
2262,6.415
2263,2.91
2264,2.7800000000000002
2265,1.6400000000000001
2266,12.399999999999999
2267,11.83
2268,13.65
2269,13.5
2270,5.17
2271,3.64
2272,2.05
2273,2.1
2274,1.4300000000000002
2275,0.58
2276,10.815000000000001
2277,13.7
2278,8.16
2279,10.125
2280,6.645
2281,3.835
2282,4.605
2283,1.905
2284,1.805
2285,12.399999999999999
2286,10.35
2287,7.1850000000000005
2288,7.6
2289,5.075
2290,4.54
2291,1.31
2292,0.62
2293,12.85
2294,10.65
2295,9.385
2296,15.9
2297,7.26
2298,9.260000000000002
2299,5.775
2300,5.654999999999999
2301,4.35
2302,3.215
2303,2.425
2304,15.75
2305,13.7
2306,9.965
2307,6.015000000000001
2308,6.3
2309,5.09
2310,4.545
2311,2.955
2312,2.12
2313,1.01
2314,1.4449999999999998
2315,0.675
2316,18.65
2317,10.649999999999999
2318,14.3
2319,6.4399999999999995
2320,5.33
2321,1.575
2322,15.649999999999999
2323,9.815000000000001
2324,9.504999999999999
2325,16.1
2326,8.469999999999999
2327,8.085
2328,0.94
2329,0.66
2330,17.8
2331,6.734999999999999
2332,4.72
2333,4.37
2334,3.47
2335,2.665
2336,0.675
2337,0.55
2338,11.83
2339,11.350000000000001
2340,9.405000000000001
2341,6.505000000000001
2342,6.265000000000001
2343,3.395
2344,1.05
2345,11.05
2346,10.9
2347,9.89
2348,6.404999999999999
2349,3.885
2350,3.1950000000000003
2351,2.07
2352,0.565
2353,7.87
2354,7.115
2355,5.08
2356,3.92
2357,3.7649999999999997
2358,5.355
2359,0.72
2360,0.56
2361,16.5
2362,20.05
2363,12.95
2364,8.3
2365,4.425000000000001
2366,5.355
2367,3.6449999999999996
2368,1.995
2369,1.925
2370,16.9
2371,10.19
2372,9.004999999999999
2373,7.525
2374,7.705
2375,7.575
2376,7.449999999999999
2377,4.575
2378,3.085
2379,3.295
2380,1.4100000000000001
2381,15.6
2382,8.585
2383,5.3100000000000005
2384,4.745
2385,7.97
2386,7.285
2387,2.5300000000000002
2388,1.62
2389,1.745
2390,0.53
2391,13.3
2392,10.415
2393,9.165
2394,13.7
2395,6.6850000000000005
2396,4.38
2397,2.37
2398,1.085
2399,0.875
2400,14.75
2401,12.649999999999999
2402,8.33
2403,8.235
2404,4.18
2405,1.67
2406,25.55
2407,11.7
2408,15.8
2409,8.925
2410,8.265
2411,5.359999999999999
2412,1.52
2413,1.24
2414,10.565000000000001
2415,9.04
2416,8.6
2417,3.25
2418,2.945
2419,13.7
2420,25.700000000000003
2421,16.55
2422,13.65
2423,16.299999999999997
2424,12.1
2425,9.875
2426,2.41
2427,2.895
2428,1.665
2429,21.7
2430,8.870000000000001
2431,11.129999999999999
2432,13.45
2433,7.265
2434,5.115
2435,1.9900000000000002
2436,1.2149999999999999
2437,22.049999999999997
2438,10.565000000000001
2439,9.04
2440,8.6
2441,5.215
2442,3.25
2443,2.475
2444,2.945
2445,12.295
2446,14.25
2447,3.6
2448,3.185
2449,2.24
2450,2.165
2451,13.399999999999999
2452,11.7
2453,11.2
2454,2.46
2455,14.100000000000001
2456,11.05
2457,9.675
2458,5.575
2459,4.54
2460,3.2750000000000004
2461,2.5549999999999997
2462,1.2
2463,2.065
2464,0.595
2465,16.4
2466,15.149999999999999
2467,15.350000000000001
2468,8.995000000000001
2469,2.935
2470,1.55
2471,1.555
2472,0.78
2473,0.98
2474,11.745000000000001
2475,10.95
2476,7.265
2477,7.720000000000001
2478,5.55
2479,3.41
2480,2.6799999999999997
2481,2.01
2482,0.95
2483,1.075
2484,13.9
2485,9.64
2486,8.684999999999999
2487,5.01
2488,4.51
2489,3.25
2490,3.3899999999999997
2491,0.8
2492,1.0699999999999998
2493,0.5800000000000001
2494,22.85
2495,8.385
2496,5.635
2497,6.42
2498,5.5
2499,1.805
2500,0.66
2501,15.35
2502,6.875
2503,7.08
2504,4.02
2505,1.185
2506,1.21
2507,1.005
2508,1.505
2509,13.3
2510,9.59
2511,7.265000000000001
2512,5.525
2513,3.5700000000000003
2514,1.2
2515,1.28
2516,1.04
2517,11.265
2518,12.65
2519,7.4
2520,5.335
2521,4.685
2522,4.155
2523,1.98
2524,0.81
2525,12.85
2526,13.8
2527,19.7
2528,7.305
2529,4.585
2530,2.325
2531,2.115
2532,1.115
2533,26.1
2534,18.15
2535,15.2
2536,19.7
2537,5.455
2538,9.5
2539,4.7
2540,5.3100000000000005
2541,3.99
2542,2.6799999999999997
2543,1.245
2544,12.855
2545,20.5
2546,13.25
2547,11.45
2548,8.059999999999999
2549,8.05
2550,5.31
2551,5.035
2552,0.725
2553,16.2
2554,14.4
2555,7.460000000000001
2556,7.07
2557,7.275
2558,4.05
2559,1.7449999999999999
2560,20.9
2561,13.25
2562,9.93
2563,17.8
2564,10.695
2565,7.334999999999999
2566,3.825
2567,2.9050000000000002
2568,2.285
2569,16.45
2570,13.09
2571,10.21
2572,14.75
2573,13.35
2574,9.135
2575,1.225
2576,0.725
2577,0.75
2578,0.545
2579,11.045
2580,10.815
2581,11.2
2582,7.859999999999999
2583,5.92
2584,5.3100000000000005
2585,2.465
2586,0.515
2587,23.450000000000003
2588,17.0
2589,8.44
2590,11.26
2591,3.675
2592,3.0149999999999997
2593,2.275
2594,1.155
2595,1.46
2596,0.79
2597,24.5
2598,13.950000000000001
2599,12.7
2600,19.6
2601,14.399999999999999
2602,5.345000000000001
2603,4.395
2604,3.3200000000000003
2605,3.0549999999999997
2606,13.55
2607,14.0
2608,8.385
2609,12.515
2610,15.5
2611,6.91
2612,4.145
2613,5.495
2614,3.215
2615,12.25
2616,10.5
2617,4.365
2618,3.06
2619,1.7999999999999998
2620,1.87
2621,7.0649999999999995
2622,10.33
2623,10.3
2624,8.155
2625,5.885
2626,1.7200000000000002
2627,0.5800000000000001
2628,8.83
2629,11.65
2630,8.605
2631,6.3950000000000005
2632,7.6450000000000005
2633,6.425000000000001
2634,4.465
2635,2.145
2636,1.345
2637,1.885
2638,14.15
2639,7.32
2640,7.084999999999999
2641,1.2799999999999998
2642,1.315
2643,0.575
2644,7.0649999999999995
2645,13.3
2646,10.33
2647,10.3
2648,8.155
2649,6.710000000000001
2650,5.885
2651,1.7200000000000002
2652,0.5800000000000001
2653,12.65
2654,5.795
2655,4.1049999999999995
2656,3.945
2657,3.09
2658,12.350000000000001
2659,6.515000000000001
2660,13.7
2661,8.155
2662,8.64
2663,9.17
2664,4.845
2665,3.98
2666,1.175
2667,0.795
2668,14.55
2669,14.8
2670,7.744999999999999
2671,5.07
2672,5.01
2673,4.32
2674,2.35
2675,1.415
2676,11.535
2677,10.45
2678,8.895
2679,9.4
2680,6.67
2681,6.425
2682,7.55
2683,1.565
2684,1.5099999999999998
2685,12.5
2686,13.3
2687,12.65
2688,6.07
2689,6.015
2690,4.965
2691,1.095
2692,11.850000000000001
2693,9.3
2694,8.78
2695,6.295
2696,5.35
2697,3.01
2698,1.5550000000000002
2699,9.620000000000001
2700,10.25
2701,10.24
2702,14.95
2703,6.9350000000000005
2704,6.03
2705,4.835
2706,1.3599999999999999
2707,12.8
2708,11.215
2709,17.45
2710,7.695
2711,4.92
2712,3.955
2713,3.7299999999999995
2714,3.59
2715,2.2800000000000002
2716,13.05
2717,13.57
2718,16.15
2719,10.184999999999999
2720,4.72
2721,4.64
2722,2.275
2723,2.16
2724,1.99
2725,13.45
2726,11.530000000000001
2727,9.22
2728,14.7
2729,8.55
2730,5.45
2731,4.485
2732,1.51
2733,12.775
2734,9.105
2735,11.3
2736,7.885
2737,7.8100000000000005
2738,5.53
2739,4.53
2740,2.3899999999999997
2741,1.425
2742,0.745
2743,11.23
2744,12.95
2745,7.715
2746,6.915
2747,6.51
2748,6.165
2749,4.45
2750,1.7349999999999999
2751,1.9899999999999998
2752,1.565
2753,13.15
2754,6.904999999999999
2755,16.1
2756,4.84
2757,5.21
2758,3.745
2759,3.645
2760,0.64
2761,20.1
2762,19.95
2763,13.649999999999999
2764,5.55
2765,8.620000000000001
2766,3.325
2767,2.855
2768,13.600000000000001
2769,8.675
2770,6.895
2771,7.654999999999999
2772,4.235
2773,2.0700000000000003
2774,0.52
2775,23.5
2776,12.399999999999999
2777,13.65
2778,8.565
2779,9.295
2780,5.265000000000001
2781,6.42
2782,3.215
2783,7.86
2784,8.66
2785,6.21
2786,6.865
2787,6.615
2788,6.09
2789,4.445
2790,4.425
2791,1.75
2792,13.600000000000001
2793,8.675
2794,6.895
2795,6.050000000000001
2796,7.654999999999999
2797,4.59
2798,4.235
2799,3.585
2800,3.23
2801,1.4249999999999998
2802,2.0700000000000003
2803,0.86
2804,0.52
2805,11.899999999999999
2806,11.100000000000001
2807,6.744999999999999
2808,4.07
2809,3.17
2810,3.815
2811,1.585
2812,0.76
2813,1.1099999999999999
2814,0.5449999999999999
2815,7.675000000000001
2816,10.455
2817,8.8
2818,10.1
2819,9.54
2820,6.449999999999999
2821,3.5
2822,1.065
2823,0.755
2824,1.16
2825,0.68
2826,0.5349999999999999
2827,13.75
2828,17.75
2829,9.445
2830,7.09
2831,6.674999999999999
2832,1.31
2833,1.525
2834,1.21
2835,0.75
2836,12.355
2837,7.855
2838,5.529999999999999
2839,2.505
2840,2.725
2841,2.1799999999999997
2842,1.4649999999999999
2843,0.8700000000000001
2844,14.0
2845,16.5
2846,6.720000000000001
2847,7.345
2848,4.81
2849,4.115
2850,4.605
2851,1.08
2852,1.27
2853,20.45
2854,8.225
2855,12.1
2856,14.8
2857,4.81
2858,2.7649999999999997
2859,3.18
2860,1.575
2861,1.02
2862,0.585
2863,15.600000000000001
2864,12.1
2865,11.9
2866,9.285
2867,6.425000000000001
2868,4.635
2869,8.02
2870,3.825
2871,4.17
2872,3.315
2873,1.32
2874,0.53
2875,11.45
2876,8.74
2877,6.1850000000000005
2878,4.785
2879,5.23
2880,3.9450000000000003
2881,2.4000000000000004
2882,1.3
2883,15.350000000000001
2884,12.5
2885,6.515
2886,4.545
2887,4.965
2888,3.875
2889,1.985
2890,2.105
2891,1.825
2892,1.58
2893,1.575
2894,10.55
2895,10.04
2896,14.850000000000001
2897,11.64
2898,8.51
2899,7.295
2900,5.675
2901,2.0700000000000003
2902,2.295
2903,1.095
2904,12.155000000000001
2905,11.885
2906,8.1
2907,9.39
2908,15.9
2909,9.52
2910,2.5549999999999997
2911,1.875
2912,1.385
2913,1.175
2914,15.649999999999999
2915,14.350000000000001
2916,7.450000000000001
2917,17.65
2918,12.0
2919,7.5600000000000005
2920,4.4
2921,3.575
2922,0.9750000000000001
2923,0.5700000000000001
2924,19.0
2925,12.015
2926,16.3
2927,9.9
2928,5.9
2929,3.035
2930,1.98
2931,2.21
2932,1.83
2933,0.66
2934,18.45
2935,13.2
2936,15.0
2937,5.895
2938,6.4350000000000005
2939,5.4
2940,0.55
2941,16.4
2942,13.5
2943,11.25
2944,2.465
2945,1.7999999999999998
2946,2.0949999999999998
2947,15.95
2948,14.05
2949,15.4
2950,8.69
2951,5.34
2952,4.4
2953,3.975
2954,1.3199999999999998
2955,1.345
2956,10.68
2957,13.15
2958,5.795
2959,7.285
2960,5.25
2961,6.495
2962,3.535
2963,0.76
2964,16.4
2965,13.5
2966,9.86
2967,11.25
2968,4.445
2969,2.565
2970,2.465
2971,1.7999999999999998
2972,2.0949999999999998
2973,14.600000000000001
2974,16.4
2975,14.5
2976,7.674999999999999
2977,7.06
2978,4.435
2979,5.28
2980,4.06
2981,3.6500000000000004
2982,2.1550000000000002
2983,1.77
2984,11.92
2985,11.850000000000001
2986,15.3
2987,11.77
2988,7.299999999999999
2989,7.675
2990,5.765
2991,5.93
2992,3.34
2993,1.615
2994,20.049999999999997
2995,12.25
2996,9.940000000000001
2997,12.600000000000001
2998,10.17
2999,7.445
3000,7.459999999999999
3001,7.609999999999999
3002,3.955
3003,0.965
3004,17.0
3005,12.399999999999999
3006,9.675
3007,7.32
3008,6.109999999999999
3009,4.38
3010,7.36
3011,6.445
3012,3.77
3013,0.855
3014,24.700000000000003
3015,15.35
3016,14.399999999999999
3017,14.5
3018,9.98
3019,10.055
3020,7.495
3021,4.945
3022,0.6799999999999999
3023,21.6
3024,12.95
3025,13.3
3026,11.515
3027,13.700000000000001
3028,7.62
3029,6.0
3030,3.33
3031,2.555
3032,1.5999999999999999
3033,22.4
3034,16.3
3035,10.85
3036,10.785
3037,9.2
3038,5.72
3039,5.0649999999999995
3040,3.4749999999999996
3041,2.95
3042,1.435
3043,0.595
3044,11.73
3045,13.65
3046,19.05
3047,9.24
3048,9.5
3049,9.145
3050,6.075
3051,3.425
3052,3.59
3053,2.3
3054,4.305
3055,1.335
3056,1.155
3057,13.2
3058,14.85
3059,9.605
3060,20.35
3061,7.655
3062,7.78
3063,4.93
3064,2.0
3065,1.245
3066,20.9
3067,13.75
3068,12.95
3069,7.07
3070,10.4
3071,7.305
3072,4.935
3073,3.695
3074,3.05
3075,3.16
3076,15.6
3077,12.945
3078,16.4
3079,8.865
3080,3.86
3081,4.795
3082,1.4649999999999999
3083,1.37
3084,1.01
3085,0.8999999999999999
3086,1.01
3087,20.9
3088,15.8
3089,20.3
3090,11.05
3091,4.345000000000001
3092,2.045
3093,1.27
3094,1.165
3095,18.75
3096,10.465
3097,14.9
3098,8.755
3099,10.05
3100,5.79
3101,4.4350000000000005
3102,5.655
3103,3.33
3104,0.735
3105,13.75
3106,8.59
3107,7.475
3108,7.83
3109,3.42
3110,3.825
3111,0.53
3112,13.95
3113,11.25
3114,8.27
3115,5.895
3116,5.48
3117,3.77
3118,1.5350000000000001
3119,2.33
3120,17.1
3121,6.655
3122,14.399999999999999
3123,9.045
3124,8.9
3125,9.535
3126,7.285
3127,3.4850000000000003
3128,2.4850000000000003
3129,2.725
3130,2.4699999999999998
3131,1.315
3132,15.75
3133,14.95
3134,10.565000000000001
3135,8.945
3136,5.4350000000000005
3137,6.26
3138,6.025
3139,3.855
3140,4.525
3141,6.66
3142,3.28
3143,1.37
3144,1.35
3145,13.95
3146,11.25
3147,8.049999999999999
3148,8.27
3149,5.895
3150,5.48
3151,3.77
3152,1.5350000000000001
3153,2.33
3154,24.65
3155,21.0
3156,14.100000000000001
3157,10.35
3158,6.994999999999999
3159,7.83
3160,5.8100000000000005
3161,5.9
3162,2.2649999999999997
3163,1.6800000000000002
3164,12.45
3165,15.55
3166,12.094999999999999
3167,10.95
3168,10.649999999999999
3169,4.99
3170,7.52
3171,3.07
3172,1.0
3173,0.9099999999999999
3174,0.6
3175,15.45
3176,16.0
3177,17.0
3178,9.585
3179,6.619999999999999
3180,5.295
3181,5.875
3182,3.91
3183,2.07
3184,1.145
3185,18.75
3186,12.1
3187,11.385000000000002
3188,5.265000000000001
3189,1.255
3190,1.105
3191,1.1
3192,17.9
3193,23.0
3194,17.2
3195,12.58
3196,9.58
3197,8.385
3198,4.66
3199,2.755
3200,0.7000000000000001
3201,21.3
3202,12.600000000000001
3203,14.4
3204,15.5
3205,8.549999999999999
3206,9.695
3207,10.45
3208,5.074999999999999
3209,6.725
3210,2.275
3211,0.965
3212,0.825
3213,12.445
3214,15.75
3215,8.84
3216,7.5
3217,14.15
3218,8.525
3219,5.885
3220,1.985
3221,0.585
3222,15.05
3223,17.45
3224,10.879999999999999
3225,12.9
3226,8.765
3227,4.68
3228,2.4699999999999998
3229,1.0550000000000002
3230,1.51
3231,14.65
3232,21.5
3233,9.975
3234,15.8
3235,8.265
3236,7.345
3237,6.430000000000001
3238,4.025
3239,4.095000000000001
3240,5.525
3241,2.5700000000000003
3242,14.35
3243,8.78
3244,11.325
3245,21.700000000000003
3246,8.3
3247,7.33
3248,10.55
3249,4.885
3250,13.75
3251,11.775
3252,11.7
3253,18.5
3254,11.5
3255,7.23
3256,7.57
3257,10.32
3258,7.6
3259,1.735
3260,1.24
3261,14.600000000000001
3262,14.2
3263,8.28
3264,17.55
3265,5.75
3266,5.54
3267,4.125
3268,5.355
3269,2.31
3270,0.8899999999999999
3271,12.875
3272,9.175
3273,16.5
3274,10.915
3275,6.735
3276,6.17
3277,3.0949999999999998
3278,2.325
3279,2.565
3280,13.55
3281,10.45
3282,9.76
3283,4.03
3284,2.02
3285,1.25
3286,16.95
3287,12.649999999999999
3288,9.165
3289,8.775
3290,3.135
3291,0.685
3292,20.25
3293,8.885
3294,10.309999999999999
3295,6.625
3296,4.41
3297,2.765
3298,1.6749999999999998
3299,1.2149999999999999
3300,0.77
3301,0.7
3302,20.799999999999997
3303,11.035
3304,12.5
3305,14.15
3306,8.79
3307,1.87
3308,0.97
3309,1.03
3310,0.8150000000000001
3311,16.95
3312,12.649999999999999
3313,9.165
3314,11.85
3315,7.705
3316,8.775
3317,3.135
3318,2.585
3319,0.815
3320,0.685
3321,13.100000000000001
3322,14.7
3323,7.805
3324,11.95
3325,14.3
3326,7.720000000000001
3327,4.48
3328,2.495
3329,15.75
3330,10.83
3331,6.045
3332,12.55
3333,6.630000000000001
3334,8.65
3335,3.625
3336,3.3150000000000004
3337,0.945
3338,14.95
3339,9.95
3340,9.75
3341,9.95
3342,7.279999999999999
3343,2.385
3344,1.255
3345,1.93
3346,0.635
3347,0.925
3348,13.9
3349,16.2
3350,11.105
3351,14.7
3352,8.975000000000001
3353,6.635
3354,1.895
3355,1.25
3356,0.775
3357,17.85
3358,13.25
3359,14.75
3360,9.105
3361,7.97
3362,3.2299999999999995
3363,1.355
3364,1.24
3365,1.7149999999999999
3366,13.25
3367,11.95
3368,14.6
3369,7.515000000000001
3370,8.745000000000001
3371,6.795
3372,2.415
3373,1.155
3374,0.785
3375,11.305
3376,10.6
3377,7.225
3378,7.855
3379,6.225
3380,10.475
3381,4.62
3382,0.7749999999999999
3383,0.885
3384,16.85
3385,9.2
3386,11.254999999999999
3387,7.605
3388,4.37
3389,3.0549999999999997
3390,2.79
3391,18.1
3392,9.4
3393,9.75
3394,17.95
3395,8.08
3396,5.925
3397,6.08
3398,2.17
3399,1.605
3400,1.5350000000000001
3401,15.4
3402,9.26
3403,5.484999999999999
3404,4.359999999999999
3405,2.5149999999999997
3406,1.985
3407,1.47
3408,12.5
3409,8.555
3410,10.46
3411,4.785
3412,6.395
3413,3.865
3414,2.9850000000000003
3415,1.615
3416,0.8150000000000001
3417,16.0
3418,9.355
3419,15.0
3420,9.43
3421,3.4
3422,2.52
3423,2.99
3424,3.3950000000000005
3425,1.2850000000000001
3426,0.8400000000000001
3427,16.8
3428,11.58
3429,11.35
3430,10.915
3431,3.6
3432,4.26
3433,3.185
3434,4.335
3435,1.125
3436,13.25
3437,11.75
3438,13.0
3439,6.1899999999999995
3440,5.115
3441,3.66
3442,4.59
3443,0.665
3444,12.045
3445,11.15
3446,6.545
3447,4.345
3448,3.27
3449,2.4450000000000003
3450,18.65
3451,13.05
3452,9.215
3453,8.045
3454,4.785
3455,3.835
3456,4.035
3457,3.135
3458,1.405
3459,9.445
3460,10.49
3461,8.26
3462,6.595000000000001
3463,3.235
3464,2.99
3465,5.245
3466,2.205
3467,2.835
3468,0.75
3469,12.045
3470,10.969999999999999
3471,11.15
3472,6.545
3473,9.42
3474,4.345
3475,3.27
3476,2.4450000000000003
3477,0.8099999999999999
3478,9.965
3479,11.25
3480,11.45
3481,10.71
3482,7.715
3483,6.4399999999999995
3484,5.23
3485,4.06
3486,2.04
3487,0.63
3488,16.15
3489,10.2
3490,9.57
3491,12.15
3492,9.665
3493,1.855
3494,1.545
3495,0.9850000000000001
3496,14.7
3497,9.67
3498,5.53
3499,3.12
3500,2.4699999999999998
3501,0.505
3502,12.65
3503,10.02
3504,7.9
3505,12.7
3506,11.365
3507,7.12
3508,5.3950000000000005
3509,3.2350000000000003
3510,15.350000000000001
3511,11.1
3512,8.95
3513,8.775
3514,7.995
3515,2.31
3516,1.32
3517,0.76
3518,0.53
3519,11.05
3520,7.87
3521,7.630000000000001
3522,6.455
3523,4.565
3524,7.23
3525,3.5300000000000002
3526,2.89
3527,1.4249999999999998
3528,0.99
3529,7.63
3530,6.875
3531,7.725
3532,5.13
3533,6.01
3534,5.755000000000001
3535,5.535
3536,4.175
3537,2.27
3538,8.955
3539,10.850000000000001
3540,11.0
3541,6.45
3542,4.795
3543,4.425
3544,3.4000000000000004
3545,2.31
3546,2.885
3547,1.3599999999999999
3548,1.065
3549,0.7
3550,17.8
3551,12.5
3552,14.15
3553,17.8
3554,10.15
3555,2.1950000000000003
3556,3.215
3557,1.21
3558,0.69
3559,0.5900000000000001
3560,12.05
3561,10.495000000000001
3562,9.515
3563,8.77
3564,8.435
3565,0.635
3566,10.530000000000001
3567,8.97
3568,15.8
3569,8.905000000000001
3570,8.46
3571,5.91
3572,4.355
3573,1.01
3574,10.015
3575,9.385
3576,9.54
3577,6.175000000000001
3578,4.395
3579,1.935
3580,0.74
3581,12.115
3582,14.55
3583,9.95
3584,8.49
3585,6.1
3586,3.105
3587,2.275
3588,1.605
3589,1.0350000000000001
3590,10.115
3591,7.1899999999999995
3592,8.09
3593,5.925
3594,4.025
3595,5.605
3596,7.244999999999999
3597,7.4350000000000005
3598,6.23
3599,3.045
3600,1.555
3601,11.43
3602,13.2
3603,10.735
3604,7.16
3605,5.15
3606,9.035
3607,3.245
3608,3.54
3609,3.755
3610,3.135
3611,2.475
3612,18.65
3613,11.155000000000001
3614,10.095
3615,14.15
3616,6.605
3617,4.295
3618,2.7800000000000002
3619,1.89
3620,1.42
3621,5.47
3622,6.75
3623,7.244999999999999
3624,7.4350000000000005
3625,6.23
3626,3.325
3627,2.625
3628,3.045
3629,2.5700000000000003
3630,1.555
3631,0.85
3632,11.05
3633,8.05
3634,7.965
3635,9.335
3636,8.46
3637,4.76
3638,2.38
3639,1.255
3640,9.635
3641,7.195
3642,6.995
3643,5.1899999999999995
3644,2.87
3645,3.045
3646,4.165
3647,0.845
3648,5.86
3649,7.225
3650,6.135
3651,7.91
3652,3.325
3653,2.45
3654,1.315
3655,0.86
3656,0.505
3657,19.0
3658,12.2
3659,10.15
3660,6.9
3661,5.08
3662,3.945
3663,1.165
3664,0.93
