,HPPR_G
3661,10.14
3662,12.15
3663,5.57
3664,3.62
3665,2.51
3666,1.45
3667,0.87
3668,21.700000000000003
3669,11.995000000000001
3670,15.2
3671,8.515
3672,5.0
3673,3.35
3674,3.3600000000000003
3675,3.98
3676,1.755
3677,1.49
3678,0.685
3679,17.45
3680,15.5
3681,7.58
3682,5.23
3683,7.5
3684,4.390000000000001
3685,5.1049999999999995
3686,3.215
3687,4.09
3688,2.525
3689,0.9199999999999999
3690,15.0
3691,11.43
3692,17.0
3693,6.210000000000001
3694,4.855
3695,8.775
3696,2.415
3697,1.4
3698,26.1
3699,17.25
3700,12.15
3701,13.100000000000001
3702,6.005000000000001
3703,5.664999999999999
3704,1.95
3705,20.35
3706,8.870000000000001
3707,18.2
3708,10.184999999999999
3709,11.26
3710,6.1850000000000005
3711,2.86
3712,1.795
3713,1.175
3714,14.350000000000001
3715,10.7
3716,15.2
3717,9.43
3718,6.715
3719,6.525
3720,4.945
3721,2.95
3722,1.795
3723,19.049999999999997
3724,14.350000000000001
3725,10.094999999999999
3726,20.25
3727,6.255
3728,4.615
3729,3.62
3730,14.65
3731,11.6
3732,15.45
3733,14.9
3734,8.785
3735,7.195
3736,6.334999999999999
3737,3.3499999999999996
3738,3.38
3739,1.22
3740,0.915
3741,11.765
3742,10.815000000000001
3743,8.865
3744,13.9
3745,8.83
3746,8.02
3747,4.465
3748,4.175
3749,3.46
3750,3.155
3751,1.5699999999999998
3752,10.335
3753,10.649999999999999
3754,9.100000000000001
3755,9.745
3756,4.665
3757,4.6049999999999995
3758,3.825
3759,2.425
3760,1.42
3761,11.82
3762,10.445
3763,21.7
3764,9.99
3765,6.484999999999999
3766,4.5600000000000005
3767,4.555
3768,5.045
3769,1.595
3770,1.5150000000000001
3771,13.9
3772,11.765
3773,17.55
3774,8.305
3775,6.449999999999999
3776,6.365
3777,3.715
3778,1.04
3779,11.465
3780,17.25
3781,7.725
3782,10.6
3783,10.05
3784,6.775
3785,12.395
3786,5.085
3787,4.67
3788,5.015000000000001
3789,1.11
3790,0.68
3791,12.3
3792,10.805
3793,10.695
3794,9.575
3795,6.595
3796,4.785
3797,1.965
3798,2.145
3799,1.26
3800,1.15
3801,13.2
3802,12.1
3803,14.1
3804,8.075
3805,6.085
3806,4.380000000000001
3807,3.625
3808,1.97
3809,0.61
3810,17.4
3811,12.395
3812,12.4
3813,5.385
3814,5.085
3815,4.67
3816,5.015000000000001
3817,1.11
3818,0.68
3819,17.6
3820,11.25
3821,13.2
3822,7.645
3823,11.84
3824,7.94
3825,5.595000000000001
3826,2.575
3827,11.695
3828,11.55
3829,9.17
3830,9.215
3831,10.15
3832,6.4350000000000005
3833,6.585
3834,2.19
3835,1.395
3836,0.615
3837,12.195
3838,12.149999999999999
3839,18.0
3840,12.48
3841,9.545
3842,3.795
3843,3.3549999999999995
3844,0.7
3845,14.5
3846,13.75
3847,17.75
3848,8.33
3849,5.9350000000000005
3850,2.9450000000000003
3851,3.1500000000000004
3852,1.3199999999999998
3853,13.0
3854,11.350000000000001
3855,10.27
3856,14.75
3857,6.27
3858,5.055
3859,4.8
3860,4.745
3861,3.385
3862,3.05
3863,1.315
3864,11.15
3865,10.835
3866,17.2
3867,10.64
3868,6.92
3869,5.765000000000001
3870,5.435
3871,2.09
3872,0.9
3873,16.05
3874,16.25
3875,8.95
3876,9.305
3877,6.58
3878,2.0
3879,1.71
3880,0.94
3881,0.6950000000000001
3882,20.6
3883,20.0
3884,19.25
3885,7.9399999999999995
3886,6.545
3887,2.92
3888,0.9550000000000001
3889,19.95
3890,13.2
3891,19.25
3892,13.2
3893,8.12
3894,6.52
3895,3.42
3896,0.7
3897,23.299999999999997
3898,17.15
3899,18.5
3900,10.215
3901,4.8149999999999995
3902,4.585
3903,3.82
3904,0.66
3905,19.950000000000003
3906,18.55
3907,17.4
3908,7.18
3909,4.79
3910,3.19
3911,2.0
3912,0.935
3913,0.8600000000000001
3914,0.7749999999999999
3915,18.15
3916,19.4
3917,15.100000000000001
3918,21.35
3919,7.199999999999999
3920,4.324999999999999
3921,3.2
3922,1.3399999999999999
3923,0.615
3924,12.899999999999999
3925,7.45
3926,7.675
3927,5.765000000000001
3928,4.625
3929,1.545
3930,0.76
3931,28.4
3932,6.125
3933,4.335
3934,2.29
3935,2.135
3936,20.75
3937,14.3
3938,16.200000000000003
3939,8.040000000000001
3940,3.995
3941,3.15
3942,1.51
3943,1.565
3944,1.155
3945,21.35
3946,14.3
3947,11.315000000000001
3948,13.45
3949,8.25
3950,3.2350000000000003
3951,3.385
3952,2.635
3953,0.9650000000000001
3954,28.4
3955,11.365
3956,6.15
3957,6.125
3958,5.265000000000001
3959,4.335
3960,3.875
3961,2.29
3962,2.135
3963,21.15
3964,11.85
3965,11.45
3966,6.29
3967,2.51
3968,2.8499999999999996
3969,1.24
3970,1.21
3971,15.75
3972,17.65
3973,9.19
3974,11.719999999999999
3975,7.6
3976,6.545
3977,6.48
3978,2.02
3979,0.76
3980,12.75
3981,13.75
3982,17.0
3983,12.0
3984,9.49
3985,6.645
3986,4.16
3987,3.3200000000000003
3988,1.095
3989,0.68
3990,17.85
3991,16.3
3992,11.5
3993,11.51
3994,7.275
3995,7.91
3996,5.545
3997,2.755
3998,2.515
3999,3.71
4000,0.725
4001,12.5
4002,15.25
4003,16.25
4004,11.665
4005,11.85
4006,11.434999999999999
4007,2.955
4008,2.63
4009,2.56
4010,1.62
4011,8.025
4012,13.0
4013,9.965
4014,12.65
4015,9.785
4016,4.595
4017,5.965
4018,2.5999999999999996
4019,4.33
4020,2.365
4021,2.51
4022,0.69
4023,0.595
4024,12.35
4025,17.95
4026,11.594999999999999
4027,9.095
4028,8.95
4029,4.02
4030,4.6
4031,1.99
4032,0.98
4033,11.765
4034,16.6
4035,9.215
4036,9.370000000000001
4037,9.75
4038,4.44
4039,2.305
4040,12.7
4041,10.975
4042,17.85
4043,16.15
4044,5.805
4045,6.880000000000001
4046,9.05
4047,5.875
4048,4.65
4049,3.565
4050,1.12
4051,17.75
4052,11.425
4053,8.695
4054,16.299999999999997
4055,8.379999999999999
4056,7.765000000000001
4057,14.4
4058,12.600000000000001
4059,13.899999999999999
4060,9.02
4061,4.345
4062,5.365
4063,3.085
4064,1.1949999999999998
4065,19.7
4066,12.95
4067,15.0
4068,6.074999999999999
4069,7.74
4070,4.405
4071,2.7649999999999997
4072,2.035
4073,1.495
4074,0.94
4075,23.200000000000003
4076,14.55
4077,9.780000000000001
4078,6.73
4079,9.79
4080,2.58
4081,2.2
4082,1.865
4083,1.3399999999999999
4084,14.4
4085,12.600000000000001
4086,13.899999999999999
4087,9.02
4088,7.68
4089,4.345
4090,5.365
4091,3.085
4092,2.635
4093,0.69
4094,1.1949999999999998
4095,15.850000000000001
4096,12.32
4097,9.625
4098,8.895
4099,8.93
4100,10.39
4101,4.465
4102,3.87
4103,2.04
4104,2.1
4105,10.399999999999999
4106,6.215
4107,7.035
4108,10.015
4109,4.07
4110,5.605
4111,5.575
4112,4.01
4113,1.44
4114,7.795
4115,11.7
4116,9.370000000000001
4117,9.205
4118,9.945
4119,5.535
4120,3.3899999999999997
4121,2.05
4122,0.735
4123,10.95
4124,6.645
4125,6.27
4126,6.234999999999999
4127,3.5599999999999996
4128,4.61
4129,2.2800000000000002
4130,1.395
4131,1.52
4132,1.0899999999999999
4133,15.45
4134,11.15
4135,8.75
4136,4.78
4137,4.71
4138,2.49
4139,2.79
4140,1.255
4141,1.195
4142,16.15
4143,8.94
4144,9.215
4145,4.95
4146,3.505
4147,2.27
4148,1.2650000000000001
4149,1.12
4150,16.05
4151,16.95
4152,9.695
4153,8.39
4154,6.095
4155,4.52
4156,5.82
4157,2.1399999999999997
4158,0.7050000000000001
4159,1.315
4160,17.75
4161,20.75
4162,8.405
4163,5.465
4164,4.234999999999999
4165,4.405
4166,2.335
4167,1.935
4168,0.67
4169,14.350000000000001
4170,21.2
4171,7.765000000000001
4172,8.91
4173,3.87
4174,2.545
4175,1.5
4176,1.8699999999999999
4177,0.815
4178,12.95
4179,9.775
4180,16.9
4181,6.9
4182,7.695
4183,4.845
4184,3.04
4185,2.95
4186,21.75
4187,11.625
4188,8.915
4189,8.01
4190,6.355
4191,6.165
4192,2.915
4193,2.87
4194,2.3
4195,1.6149999999999998
4196,0.645
4197,12.100000000000001
4198,13.65
4199,18.65
4200,7.994999999999999
4201,8.99
4202,3.365
4203,3.965
4204,3.9099999999999997
4205,20.55
4206,14.3
4207,12.129999999999999
4208,7.115
4209,6.68
4210,3.665
4211,2.8600000000000003
4212,2.55
4213,2.6550000000000002
4214,0.655
4215,1.495
4216,7.94
4217,2.075
4218,8.42
4219,10.735
4220,8.955
4221,7.09
4222,4.945
4223,2.0300000000000002
4224,1.565
4225,1.045
4226,0.7849999999999999
4227,7.885
4228,9.565000000000001
4229,7.125
4230,4.27
4231,3.0300000000000002
4232,1.355
4233,0.935
4234,18.6
4235,7.94
4236,7.345000000000001
4237,4.465
4238,2.075
4239,1.965
4240,1.335
4241,0.62
4242,14.25
4243,7.45
4244,7.140000000000001
4245,6.055
4246,2.01
4247,2.105
4248,1.65
4249,1.115
4250,1.365
4251,0.55
4252,15.0
4253,9.77
4254,15.600000000000001
4255,5.955
4256,3.965
4257,3.49
4258,3.695
4259,4.9799999999999995
4260,2.035
4261,1.67
4262,18.2
4263,13.350000000000001
4264,6.43
4265,2.21
4266,3.63
4267,2.32
4268,0.975
4269,10.219999999999999
4270,16.5
4271,8.59
4272,6.545
4273,6.215
4274,3.46
4275,2.475
4276,1.31
4277,11.75
4278,9.195
4279,10.0
4280,4.24
4281,3.175
4282,3.17
4283,1.35
4284,2.84
4285,13.350000000000001
4286,12.95
4287,6.585
4288,4.7
4289,6.345
4290,5.235
4291,3.795
4292,3.29
4293,1.245
4294,1.01
4295,12.45
4296,11.4
4297,12.75
4298,16.5
4299,3.565
4300,2.735
4301,1.395
4302,0.875
4303,9.585
4304,11.129999999999999
4305,15.7
4306,7.99
4307,6.095
4308,3.5650000000000004
4309,3.0149999999999997
4310,2.435
4311,16.25
4312,12.3
4313,9.73
4314,6.79
4315,4.7
4316,3.81
4317,4.205
4318,1.62
4319,1.58
4320,13.75
4321,16.7
4322,7.18
4323,5.904999999999999
4324,6.825
4325,4.095
4326,4.57
4327,4.245
4328,2.505
4329,3.115
4330,2.1799999999999997
4331,1.655
4332,0.825
4333,12.75
4334,8.78
4335,4.27
4336,8.775
4337,2.9699999999999998
4338,3.8049999999999997
4339,13.45
4340,10.655000000000001
4341,5.865
4342,6.885
4343,5.335
4344,3.26
4345,5.855
4346,3.98
4347,3.05
4348,1.565
4349,12.879999999999999
4350,9.870000000000001
4351,15.45
4352,8.905000000000001
4353,7.205
4354,5.18
4355,4.545
4356,3.4
4357,3.5600000000000005
4358,2.66
4359,1.785
4360,1.45
4361,14.049999999999999
4362,10.415
4363,2.5250000000000004
4364,2.99
4365,15.25
4366,12.850000000000001
4367,17.1
4368,11.455
4369,5.235
4370,4.915
4371,1.92
4372,1.69
4373,0.92
4374,0.5800000000000001
4375,17.05
4376,14.35
4377,9.495000000000001
4378,16.4
4379,8.065
4380,5.449999999999999
4381,4.75
4382,2.21
4383,1.685
4384,0.9850000000000001
4385,1.15
4386,23.3
4387,15.950000000000001
4388,14.049999999999999
4389,10.415
4390,5.695
4391,2.5250000000000004
4392,1.58
4393,2.99
4394,0.59
4395,13.1
4396,15.350000000000001
4397,9.0
4398,8.865
4399,5.025
4400,5.16
4401,5.745
4402,1.5150000000000001
4403,0.6799999999999999
4404,0.685
4405,0.53
4406,17.25
4407,8.655
4408,8.115
4409,4.325
4410,3.88
4411,4.0649999999999995
4412,1.895
4413,1.04
4414,2.15
4415,0.67
4416,14.75
4417,7.09
4418,7.555
4419,3.9
4420,3.51
4421,4.185
4422,2.115
4423,1.62
4424,0.8250000000000001
4425,13.8
4426,8.620000000000001
4427,7.385
4428,4.475
4429,4.425
4430,2.85
4431,2.6
4432,13.600000000000001
4433,9.51
4434,6.805
4435,4.59
4436,5.199999999999999
4437,1.455
4438,0.725
4439,11.35
4440,14.4
4441,7.785
4442,10.425
4443,6.1850000000000005
4444,4.645
4445,1.14
4446,7.595000000000001
4447,8.614999999999998
4448,5.1850000000000005
4449,4.390000000000001
4450,3.195
4451,5.1
4452,1.975
4453,1.745
4454,7.385
4455,6.699999999999999
4456,6.4
4457,5.15
4458,4.34
4459,4.92
4460,4.29
4461,1.975
4462,1.11
4463,10.605
4464,8.735
4465,6.505
4466,4.220000000000001
4467,3.25
4468,3.285
4469,3.29
4470,3.765
4471,1.1600000000000001
4472,2.075
4473,11.254999999999999
4474,5.845000000000001
4475,3.935
4476,3.33
4477,1.675
4478,15.9
4479,14.45
4480,9.350000000000001
4481,4.83
4482,4.64
4483,5.865
4484,2.465
4485,2.19
4486,1.14
4487,14.4
4488,9.690000000000001
4489,6.49
4490,5.415
4491,3.8
4492,3.23
4493,1.1949999999999998
4494,1.1949999999999998
4495,0.855
4496,11.254999999999999
4497,8.370000000000001
4498,5.845000000000001
4499,5.195
4500,3.935
4501,3.33
4502,1.675
4503,13.7
4504,11.1
4505,12.149999999999999
4506,7.194999999999999
4507,5.984999999999999
4508,3.71
4509,3.085
4510,2.0549999999999997
4511,1.3199999999999998
4512,1.035
4513,13.1
4514,13.75
4515,9.835
4516,11.25
4517,5.484999999999999
4518,4.865
4519,4.66
4520,1.77
4521,2.65
4522,2.27
4523,9.93
4524,10.015
4525,7.960000000000001
4526,6.0
4527,3.6550000000000002
4528,3.0
4529,1.66
4530,1.9
4531,0.6950000000000001
4532,16.3
4533,8.52
4534,7.4399999999999995
4535,3.835
4536,2.9699999999999998
4537,2.92
4538,1.785
4539,1.4649999999999999
4540,0.74
4541,14.35
4542,9.105
4543,8.09
4544,5.775
4545,5.75
4546,5.445
4547,3.77
4548,1.75
4549,0.51
4550,14.05
4551,15.55
4552,5.705
4553,4.915
4554,2.13
4555,1.925
4556,1.38
4557,1.26
4558,0.855
4559,0.76
4560,12.75
4561,6.67
4562,3.16
4563,1.9649999999999999
4564,0.6900000000000001
4565,11.5
4566,9.09
4567,6.305
4568,6.765
4569,5.955
4570,2.145
4571,0.73
4572,0.58
4573,13.45
4574,11.565000000000001
4575,9.68
4576,9.05
4577,4.175
4578,1.7149999999999999
4579,1.185
4580,0.88
4581,16.0
4582,9.5
4583,16.2
4584,7.035
4585,8.44
4586,9.85
4587,4.18
4588,2.29
4589,1.095
4590,11.15
4591,7.4399999999999995
4592,15.5
4593,8.13
4594,4.87
4595,6.145
4596,6.5
4597,2.65
4598,3.485
4599,1.5350000000000001
4600,1.05
4601,15.25
4602,9.74
4603,10.399999999999999
4604,17.8
4605,20.75
4606,8.760000000000002
4607,9.43
4608,10.885
4609,4.875
4610,4.0
4611,0.525
4612,16.65
4613,19.1
4614,15.35
4615,9.42
4616,8.575
4617,6.795
4618,4.565
4619,4.78
4620,2.215
4621,12.95
4622,7.244999999999999
4623,14.8
4624,12.92
4625,14.850000000000001
4626,16.05
4627,7.84
4628,10.600000000000001
4629,5.515000000000001
4630,2.745
4631,2.6
4632,1.1
4633,11.3
4634,6.965
4635,13.15
4636,9.77
4637,6.6850000000000005
4638,5.0600000000000005
4639,2.42
4640,1.38
4641,12.95
4642,7.244999999999999
4643,4.775
4644,4.66
4645,4.975
4646,3.35
4647,1.15
4648,10.600000000000001
4649,10.45
4650,7.6
4651,8.125
4652,7.16
4653,4.38
4654,5.695
4655,3.135
4656,1.245
4657,1.04
4658,10.649999999999999
4659,9.184999999999999
4660,9.86
4661,6.0649999999999995
4662,4.67
4663,3.93
4664,2.92
4665,2.2199999999999998
4666,23.200000000000003
4667,11.600000000000001
4668,7.359999999999999
4669,5.845
4670,5.1049999999999995
4671,2.795
4672,2.54
4673,1.4500000000000002
4674,0.76
4675,15.850000000000001
4676,12.85
4677,11.2
4678,7.81
4679,10.33
4680,5.205
4681,3.535
4682,2.73
4683,3.89
4684,1.975
4685,1.1
4686,11.77
4687,12.399999999999999
4688,11.95
4689,7.279999999999999
4690,7.4399999999999995
4691,4.78
4692,4.675
4693,1.8199999999999998
4694,1.535
4695,0.6100000000000001
4696,0.875
4697,12.1
4698,12.0
4699,7.615
4700,7.535
4701,9.530000000000001
4702,7.395
4703,3.02
4704,3.63
4705,2.24
4706,13.7
4707,8.2
4708,15.2
4709,10.45
4710,8.69
4711,5.47
4712,1.62
4713,2.34
4714,1.275
4715,0.54
4716,0.51
4717,9.615
4718,9.965
4719,6.05
4720,6.825
4721,3.94
4722,3.5650000000000004
4723,2.74
4724,2.545
4725,1.17
4726,0.775
4727,13.15
4728,7.25
4729,6.945
4730,7.875
4731,4.91
4732,3.4349999999999996
4733,3.8550000000000004
4734,4.8
4735,1.88
4736,16.799999999999997
4737,10.35
4738,11.254999999999999
4739,17.6
4740,6.869999999999999
4741,2.59
4742,3.16
4743,1.51
4744,0.54
4745,8.605
4746,10.135
4747,14.0
4748,8.094999999999999
4749,9.28
4750,5.574999999999999
4751,0.75
4752,0.62
4753,12.1
4754,9.47
4755,12.55
4756,8.19
4757,5.33
4758,3.63
4759,4.145
4760,2.265
4761,1.4100000000000001
4762,1.375
4763,19.05
4764,18.7
4765,6.234999999999999
4766,5.46
4767,4.63
4768,5.6899999999999995
4769,3.3499999999999996
4770,2.21
4771,3.16
4772,1.125
4773,13.350000000000001
4774,10.915
4775,14.95
4776,10.2
4777,5.640000000000001
4778,2.79
4779,1.69
4780,14.6
4781,9.055
4782,7.585
4783,9.530000000000001
4784,7.665
4785,3.8449999999999998
4786,2.5
4787,1.79
4788,1.81
4789,16.2
4790,15.2
4791,12.55
4792,9.620000000000001
4793,4.08
4794,4.9
4795,2.135
4796,3.6500000000000004
4797,2.26
4798,1.87
4799,1.035
4800,13.350000000000001
4801,8.72
4802,10.915
4803,14.95
4804,10.2
4805,5.640000000000001
4806,3.1500000000000004
4807,2.79
4808,1.865
4809,1.69
4810,15.9
4811,10.129999999999999
4812,11.9
4813,9.17
4814,7.11
4815,4.53
4816,3.3
4817,4.28
4818,2.2
4819,1.29
4820,2.6950000000000003
4821,14.75
4822,11.52
4823,8.145
4824,12.55
4825,7.27
4826,4.37
4827,1.4449999999999998
4828,1.16
4829,0.94
4830,13.75
4831,8.955
4832,6.9350000000000005
4833,8.82
4834,4.155
4835,4.75
4836,5.945
4837,4.475
4838,6.5649999999999995
4839,2.96
4840,2.4850000000000003
4841,1.31
4842,11.945
4843,8.879999999999999
4844,13.45
4845,13.100000000000001
4846,3.77
4847,2.175
4848,2.315
4849,0.9349999999999999
4850,9.855
4851,11.85
4852,10.535
4853,8.765
4854,4.91
4855,3.895
4856,1.97
4857,2.42
4858,1.4500000000000002
4859,1.215
4860,7.834999999999999
4861,11.3
4862,5.74
4863,5.8
4864,3.085
4865,2.46
4866,2.06
4867,1.565
4868,0.755
4869,13.850000000000001
4870,10.85
4871,16.549999999999997
4872,5.765
4873,7.075
4874,4.805
4875,3.565
4876,3.425
4877,2.855
4878,2.3449999999999998
4879,1.65
4880,11.2
4881,12.15
4882,7.955
4883,9.8
4884,7.58
4885,4.65
4886,4.575
4887,6.34
4888,2.855
4889,1.6800000000000002
4890,1.15
4891,0.65
4892,14.299999999999999
4893,18.35
4894,9.425
4895,5.74
4896,9.0
4897,5.79
4898,3.15
4899,2.38
4900,2.475
4901,18.950000000000003
4902,11.375
4903,10.055
4904,10.165
4905,10.115
4906,7.765000000000001
4907,5.76
4908,0.77
4909,17.4
4910,8.485
4911,6.4
4912,6.475
4913,6.275
4914,4.445
4915,1.17
4916,0.985
4917,11.2
4918,13.8
4919,7.15
4920,5.805
4921,7.6
4922,4.525
4923,7.13
4924,3.765
4925,1.765
4926,0.7849999999999999
4927,9.235
4928,10.3
4929,6.62
4930,5.075
4931,2.695
4932,3.245
4933,1.2850000000000001
